scope,replicate,policy,unit,group_value_aggregation,auc20,hit_count20,total_top_units,recall20,first_hit,hit_positions
external_candidate,4972,shuffled_neighbor_family_first_consensus,provenance_group,max,12,2,4,0.5,11,11;19
external_candidate,4973,shuffled_neighbor_family_first_consensus,provenance_group,max,10,2,4,0.5,14,14;18
external_candidate,4974,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,4,0.5,7,7;9
external_candidate,4975,shuffled_neighbor_family_first_consensus,provenance_group,max,62,4,4,1.0,1,1;3;6;12
external_candidate,4976,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,4,0.5,9,9;13
external_candidate,4977,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,4,0.25,9,9
external_candidate,4978,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,4,0.5,6,6;19
external_candidate,4979,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,4,0.25,11,11
external_candidate,4980,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,4,0.5,5,5;19
external_candidate,4981,shuffled_neighbor_family_first_consensus,provenance_group,max,12,2,4,0.5,13,13;17
external_candidate,4982,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,4,0.5,7,7;9
external_candidate,4983,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,4,0.5,3,3;16
external_candidate,4984,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,4,0.5,2,2;11
external_candidate,4985,shuffled_neighbor_family_first_consensus,provenance_group,max,38,2,4,0.5,1,1;3
external_candidate,4986,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,4,0.25,9,9
external_candidate,4987,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,4,0.25,1,1
external_candidate,4988,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,4,0.5,4,4;16
external_candidate,4989,shuffled_neighbor_family_first_consensus,provenance_group,max,56,3,4,0.75,1,1;2;4
external_candidate,4990,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,4,0.25,11,11
external_candidate,4991,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,4,0.25,3,3
external_candidate,4992,shuffled_neighbor_family_first_consensus,provenance_group,max,15,2,4,0.5,11,11;16
external_candidate,4993,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,4,0.5,5,5;11
external_candidate,4994,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,4,0.5,11,11;14
external_candidate,4995,shuffled_neighbor_family_first_consensus,provenance_group,max,6,2,4,0.5,16,16;20
external_candidate,4996,shuffled_neighbor_family_first_consensus,provenance_group,max,29,3,4,0.75,4,4;13;17
external_candidate,4997,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,4,0.5,11,11;13
external_candidate,4998,shuffled_neighbor_family_first_consensus,provenance_group,max,6,1,4,0.25,15,15
external_candidate,4999,shuffled_neighbor_family_first_consensus,provenance_group,max,12,2,4,0.5,14,14;16
hard_ood_40pct,0,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,2,2;8
hard_ood_40pct,1,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,10,10;13
hard_ood_40pct,2,shuffled_neighbor_family_first_consensus,provenance_group,max,6,2,2,1.0,17,17;19
hard_ood_40pct,3,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4,shuffled_neighbor_family_first_consensus,provenance_group,max,14,2,2,1.0,10,10;18
hard_ood_40pct,5,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,6,6;10
hard_ood_40pct,6,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,7,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,8,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,9,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,10,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,11,shuffled_neighbor_family_first_consensus,provenance_group,max,37,2,2,1.0,2,2;3
hard_ood_40pct,12,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,13,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,14,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,15,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,16,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,17,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,18,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,19,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,20,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,21,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,22,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,1,1;17
hard_ood_40pct,23,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,24,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,4,4;6
hard_ood_40pct,25,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,26,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,27,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,28,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,3,3;6
hard_ood_40pct,29,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,2,1.0,6,6;20
hard_ood_40pct,30,shuffled_neighbor_family_first_consensus,provenance_group,max,34,2,2,1.0,2,2;6
hard_ood_40pct,31,shuffled_neighbor_family_first_consensus,provenance_group,max,6,1,2,0.5,15,15
hard_ood_40pct,32,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,33,shuffled_neighbor_family_first_consensus,provenance_group,max,8,1,2,0.5,13,13
hard_ood_40pct,34,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,35,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,8,8;12
hard_ood_40pct,36,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,2,1.0,10,10;16
hard_ood_40pct,37,shuffled_neighbor_family_first_consensus,provenance_group,max,5,1,2,0.5,16,16
hard_ood_40pct,38,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,39,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,6,6;7
hard_ood_40pct,40,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,41,shuffled_neighbor_family_first_consensus,provenance_group,max,11,2,2,1.0,12,12;19
hard_ood_40pct,42,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,43,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,44,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,2,0.5,12,12
hard_ood_40pct,45,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,4,4;6
hard_ood_40pct,46,shuffled_neighbor_family_first_consensus,provenance_group,max,31,2,2,1.0,3,3;8
hard_ood_40pct,47,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,48,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,49,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,50,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,1,1;18
hard_ood_40pct,51,shuffled_neighbor_family_first_consensus,provenance_group,max,15,2,2,1.0,9,9;18
hard_ood_40pct,52,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,1,1;8
hard_ood_40pct,53,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,1,1;17
hard_ood_40pct,54,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,1,1;11
hard_ood_40pct,55,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,2,0.5,11,11
hard_ood_40pct,56,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,57,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,58,shuffled_neighbor_family_first_consensus,provenance_group,max,9,2,2,1.0,13,13;20
hard_ood_40pct,59,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,1,1;19
hard_ood_40pct,60,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,3,3;9
hard_ood_40pct,61,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,62,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,63,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,3,3;20
hard_ood_40pct,64,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,3,3;18
hard_ood_40pct,65,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,66,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,3,3;14
hard_ood_40pct,67,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,2,2;13
hard_ood_40pct,68,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,6,6;17
hard_ood_40pct,69,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,70,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,71,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,2,1.0,3,3;4
hard_ood_40pct,72,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,2,2;11
hard_ood_40pct,73,shuffled_neighbor_family_first_consensus,provenance_group,max,4,2,2,1.0,18,18;20
hard_ood_40pct,74,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,2,2;8
hard_ood_40pct,75,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,4,4;16
hard_ood_40pct,76,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,77,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,78,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,79,shuffled_neighbor_family_first_consensus,provenance_group,max,14,2,2,1.0,12,12;16
hard_ood_40pct,80,shuffled_neighbor_family_first_consensus,provenance_group,max,36,2,2,1.0,2,2;4
hard_ood_40pct,81,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,5,5;14
hard_ood_40pct,82,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,7,7;10
hard_ood_40pct,83,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,2,1.0,3,3;4
hard_ood_40pct,84,shuffled_neighbor_family_first_consensus,provenance_group,max,31,2,2,1.0,4,4;7
hard_ood_40pct,85,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,4,4;13
hard_ood_40pct,86,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,87,shuffled_neighbor_family_first_consensus,provenance_group,max,13,2,2,1.0,12,12;17
hard_ood_40pct,88,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,89,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,90,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,3,3;7
hard_ood_40pct,91,shuffled_neighbor_family_first_consensus,provenance_group,max,10,2,2,1.0,12,12;20
hard_ood_40pct,92,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,2,2;8
hard_ood_40pct,93,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,94,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,95,shuffled_neighbor_family_first_consensus,provenance_group,max,34,2,2,1.0,2,2;6
hard_ood_40pct,96,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,2,1.0,5,5;19
hard_ood_40pct,97,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,7,7;9
hard_ood_40pct,98,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,5,5;9
hard_ood_40pct,99,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,100,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,1,1;13
hard_ood_40pct,101,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,102,shuffled_neighbor_family_first_consensus,provenance_group,max,8,2,2,1.0,14,14;20
hard_ood_40pct,103,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,104,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,105,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,106,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,107,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,108,shuffled_neighbor_family_first_consensus,provenance_group,max,8,1,2,0.5,13,13
hard_ood_40pct,109,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,11,11;12
hard_ood_40pct,110,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,111,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,112,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,2,2;15
hard_ood_40pct,113,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,114,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,115,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,3,3;19
hard_ood_40pct,116,shuffled_neighbor_family_first_consensus,provenance_group,max,1,1,2,0.5,20,20
hard_ood_40pct,117,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,7,7;10
hard_ood_40pct,118,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,4,4;10
hard_ood_40pct,119,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,2,0.5,12,12
hard_ood_40pct,120,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,2,1.0,7,7;19
hard_ood_40pct,121,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,122,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,123,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,124,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,125,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,126,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,127,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,128,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,129,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,2,1.0,12,12;13
hard_ood_40pct,130,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,131,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,132,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,133,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,6,6;17
hard_ood_40pct,134,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,135,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,136,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,137,shuffled_neighbor_family_first_consensus,provenance_group,max,11,2,2,1.0,13,13;18
hard_ood_40pct,138,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,139,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,2,0.5,12,12
